UniqueCount	AmbigCount
1	302
0	308
0	260
0	307
35	318
0	288
0	305
7	114
0	28
0	299
1	26
0	244
0	19
0	5
0	36
0	302
7	225
0	19
0	279
7	268
4	9
8	10
0	257
6	53
2	20
0	14
4	61
0	100
0	93
4	63
0	30
1	33
1	18
1	3
4	12
1	15
0	10
0	6
0	7
1	7
1	3
0	3
32	1052
0	1048
0	973
0	917
0	875
0	830
0	829
0	825
0	185
0	38
1	202
3	1521
2	1518
40	655
7	319
22	11
3	3
0	12
0	424
14	416
0	170
2	330
0	354
0	295
0	357
0	364
0	361
0	364
0	298
18	30
0	47
1	14
0	9
1	56
0	18
0	13
0	45
0	65
5	23
0	0
0	7
0	6
2	0
65	111
0	182
4	10
0	166
0	0
0	3
0	10178
0	10193
402	9840
48	5272
3	197
1	2223
10	1094
1	606
54	1873
4	683
18	484
0	1373
162	1816
16	1036
37	1017
48	498
13	25
4	5557
1	4970
21	5744
66	958
2	1837
3	828
1	1061
0	554
0	10
1	104
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
5	35
0	1
0	1
21	70
0	0
1	8
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	59
0	12
0	0
0	0
0	0
0	0
0	0
10	298
1	17
0	2
0	4
0	4
0	1
0	287
4	9
0	242
0	18
0	32
0	21
0	32
0	21
0	49
3	37
0	24
0	16
0	9
0	31
0	9
22	177
0	270
0	40
0	190
3	205
1	34
29	2
18	2
0	155
0	307
1	234
0	236
0	124
45	265
0	103
0	160
0	177
4	208
5	155
0	98
0	146
0	0
0	0
0	0
1277	58
0	2
0	24
4	34
7	32
1	0
0	29
21	0
0	0
7	31
0	4
4	1
7	26
0	12
3	12
0	11
8	14
0	3
0	2
2	1149
0	235
0	1441
0	543
6	34
4	950
35	427
249	711
7	235
0	356
0	143
0	133
1	17
0	10
0	6
0	4
0	1
10	1
0	92
2	84
0	84
0	104
1	71
1	0
1	0
1	55
0	32
4	419
0	377
1	274
4	80
3	29
2	11
4	7
2	47
0	98
0	40
0	0
0	13
0	0
86	0
0	62
0	18
80	188
2	27
41	60
2	73
0	781
1	1001
9	1024
0	1001
5	834
4	2241
0	1604
4	619
0	681
258	800
337	2192
0	2015
0	229
5	706
7	2
5	314
17	3
10	0
1	45
0	44
0	271
0	283
0	289
0	279
0	85
0	283
0	70
0	22
0	13
2	27
0	271
0	14
2	253
0	37
0	42
0	8
0	9
0	3
3	3
0	0
0	0
0	0
0	0
21	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	0
0	0
4	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
36	615
13	752
9	64
13	591
0	65
1	82
5	24
0	0
28	0
231	1278
0	1278
39	340
22	345
109	97
2	165
1	83
1	41
0	17
0	136
0	103
1	36
0	4
0	4
0	1
0	4
0	4
2	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	8
0	121
94	211
0	7
0	0
0	155
1	150
2	33
0	51
0	24
0	17
1	18
0	0
0	0
4	8
0	4
1	8
372	105
2	81
2	19
1	0
18	0
170	379
0	13
0	58
11	58
0	27
1	38
0	166
0	13
1	42
3	17
0	51
0	16
0	162
0	162
0	159
1	161
1	159
0	160
0	158
0	154
0	17
2	7
0	19
2	331
6	338
42	320
0	1
5	72
3	23
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
12	6
0	0
0	10
0	0
0	0
2	7
0	0
0	0
0	0
1	43
2	45
0	99
1	110
0	113
0	81
2	2
0	4
1	4
0	58
4	8
0	321
0	2856
5	0
0	816
0	54
7	21
0	2906
0	2905
0	587
0	648
105	841
0	126
0	2832
0	5
2	91
2	2670
0	1026
1	3
61	323
1	6
0	0
2	5
0	1
0	5
0	1
1	1424
2208	3201
52	3203
0	3082
0	2398
0	2163
0	1426
0	1423
0	0
1	35
0	0
1	78
0	0
2	78
0	0
0	1
0	1
0	0
153	326
0	14
4	266
1	97
12	15
0	10
0	0
21	0
0	42
0	40
0	40
0	40
0	36
0	36
0	44
0	45
0	25
2	0
0	1
4	130
0	0
0	0
6	70
0	0
0	0
3	2
0	5
0	0
0	0
0	0
0	0
1	1
0	0
0	0
0	2
0	4
0	1
0	0
0	4
0	0
0	1
0	8
0	1
0	8
0	428
137	589
0	330
0	363
0	355
0	345
0	290
0	222
0	139
0	262
0	171
0	124
0	233
8	219
8	20
1	147
1	116
0	93
11	117
0	12
0	22
0	22
0	22
0	22
0	22
0	22
0	15
0	13
0	18
0	18
0	18
0	12
0	0
192	256
0	19
3	10
0	0
0	1
2	3
0	2
0	1
0	1
0	0
0	0
2	144
6	125
4	395
0	110
69	249
22	151
1	145
0	61
0	2247
84	2424
0	453
0	386
23	354
0	197
179	17
0	17
24	102
4	0
1	90
4	146
0	48
2	59
2	62
0	7
5	173
0	94
11	282
0	167
0	34
5	55
0	38
3	11
2	44
0	27
0	12
2	21
0	0
0	10
0	0
0	0
3	0
11	45
0	55
0	42
3	91
1	39
0	50
0	46
0	34
0	14
0	0
0	15
0	14
0	13
1	2
0	0
0	0
0	0
0	0
0	0
0	0
6	1
3	0
0	0
0	6
0	5
0	1
1383	256
54	258
18	0
4	57
1	16
0	94
0	93
0	94
0	90
1	5
1	2
1	2
1	0
0	3
2	21
1	4
0	9
121	122
0	91
1	6
0	13
5	0
0	766
7	259
25	1088
4	1078
1	708
0	387
0	1045
0	883
20	425
3	635
0	0
0	0
11	3
1	3
0	2
0	1
4	10
0	6
0	0
0	0
0	0
0	0
0	0
0	0
0	6
0	6
0	0
0	5
0	2
1	3752
0	3748
0	78
0	716
8	2576
1	2366
0	132
3	100
15	241
46	41
14	45
12	19
0	10
43	23
19	23
1	15
0	1
0	0
0	0
0	2
0	0
0	1
1	5
0	2
0	0
0	0
0	0
0	0
51	6609
49	5373
0	1550
0	0
6	693
20	685
12	137
5	52
1	0
0	0
3	11
10	1
0	0
0	6
0	15
8	17
1	17
1	16
0	15
0	2
1	0
68	66
0	5
11	14
0	13
0	13
0	18
2	21
0	17
0	16
0	8
0	0
142	173
1	0
0	4
12	69
0	0
0	0
0	0
0	0
0	0
0	0
0	0
609	926
1	871
0	395
22	19
0	7
0	19
0	13
0	0
0	0
44	175
2	1
9	5
1	32
0	29
0	0
0	5
0	10542
0	10792
303	11086
33	0
0	0
7	0
10	13
0	6302
0	6567
24	169
40	434
0	749
1	305
18	674
9	749
0	21
0	0
3	40
0	0
114	126
0	1
2	126
1	72
0	55
8	47
84	212
0	207
4	167
1	23
4	4
4	68
96	268
0	187
6	9
2	0
4	0
0	0
2	23
0	20
8	581
67	569
69	1133
16	105
193	1060
0	0
1	0
0	11
1	155
0	154
7	165
5	42
1	0
17	154
1	18
58	371
0	752
80	1053
3	3
1	349
0	867
1	859
0	859
0	0
0	9
0	39
0	1
0	41
0	41
0	239
1	33
5	1525
11	32
15	792
1100	4363
0	1356
4	1007
2	1437
14	263
7	1608
2	513
1	1
1	4
0	1
0	10
1	14
0	1
2	13
0	7
0	5
0	0
1	7
2	0
226	285
0	19
0	32
8	55
0	5
95	27
0	27
0	1
0	0
34	120
0	2
9	59
1	4
0	119
0	3
4	86
4	21
0	15
0	0
0	0
2	7
0	8
0	8
0	0
0	7
0	0
0	438
81	2713
0	1876
0	687
0	773
0	985
1	307
2	584
2	631
0	849
1	482
0	1408
0	871
0	249
0	674
0	714
0	440
0	675
2	106
0	327
0	243
0	246
0	184
0	94
0	82
0	21
0	33
0	244
0	515
0	351
0	106
3	47
0	40
0	173
0	111
0	87
72	0
26	79
0	67
0	0
1	17
0	0
1	54
75	126
0	24
0	22
0	75
0	20
0	624
6	664
27	319
1	21
1	24
1	80
0	69
0	27
0	73
11	17
3	26
1	77
1	1
0	0
2	463
467	503
0	70
1	73
2	38
5	40
0	7
0	0
0	0
0	0
0	0
0	0
0	0
0	0
213	72
0	42
1	15
23	8
0	0
0	0
0	0
2	0
0	0
3	2
9	4
0	4
0	3
0	0
0	0
0	159
0	49
0	294
6	91
0	288
1	67
0	160
0	103
2	40
90	307
1	57
0	120
2	247
0	246
0	190
0	166
0	164
0	114
2	127
5	106
2	43
57	123
4	1447
5	895
2	864
210	61
2	1145
15	1651
7	1366
1	1794
0	897
0	1164
0	787
0	998
0	369
25	259
0	23
0	20
0	22
0	19
0	14
0	11
0	61
2	928
0	927
1	797
0	27
1	603
5	44
1	1
10	49
0	41
0	11
0	335
0	352
4	170
3	144
0	43
0	43
3	49
2	13
10	13
0	0
14	10
0	0
0	7
0	6
0	5
0	0
0	0
0	2
0	1
0	0
241	1291
0	1290
19	1080
0	244
9	117
0	160
3	181
311	690
1	52
0	110
1	35
14	387
4	2111
5	39
4	2202
0	17
2	112
5	97
0	0
2	168
88	397
12	353
0	306
1	0
3	40
10	194
0	0
0	115
0	0
0	315
0	333
0	136
0	0
0	0
8	338
0	292
0	0
0	965
10	14592
6	14097
0	0
3	471
0	0
0	0
0	1288
0	1288
0	7
0	11
0	995
0	408
0	150
0	34
0	478
1	4
0	15
0	15
0	255
0	4
0	0
0	0
119	32
0	3
0	0
1	30
0	0
7	1
2	0
0	0
0	0
0	0
0	0
2	23
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	34
0	34
0	34
0	34
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
1	213
0	1806
6	1677
1	133
0	19
0	7
0	1784
0	1744
2	14
0	39
0	67
2	42
2	14
0	0
0	59
0	0
0	0
0	0
22	101
0	59
0	60
0	0
5	173
0	30
0	173
0	60
2	5
0	3
0	11
0	12
0	4
0	9
0	10
0	10
0	0
0	0
0	0
0	0
0	11
0	1
0	1
0	0
0	2
0	2
0	0
0	0
0	0
0	1
4	6
0	1
0	1
0	0
2	1
0	0
0	10
0	0
0	0
0	11
0	19
0	1
0	0
0	0
38	68
7764	3179
16	3179
5	4
6	117
0	0
0	4
0	0
0	0
2	4
0	0
0	0
0	0
1	0
47	306
0	322
0	222
1	296
0	69
0	179
0	129
0	116
0	64
1	31
0	12
5	104
0	316
0	332
0	329
3	121
0	0
0	63
0	8
1	0
0	2
5	23
0	36
67	50
9	33
1	179
0	1
0	0
455	278
0	24
1	2
0	134
0	10
2	0
0	143
0	0
48	1356
12	1356
1	82
3	3
3	3
5	8
4	311
36	24
0	4
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	109
0	0
0	0
0	109
0	0
0	0
0	0
2	260
0	80
0	0
0	0
0	40
20	188
3	4
117	27
2758	324
0	140
1	203
0	145
0	0
8	108
3	95
0	106
0	519
0	441
0	499
0	106
5	4
1	44
5	28
14	38
2	26
6	106
0	92
1	32
1	122
0	76
0	0
0	0
0	0
0	0
9	24
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	5
0	2
0	1
0	2
0	0
0	0
0	0
0	62
6	62
0	15
0	7
1	7
0	5
0	0
1	1
0	1
18	2
1	2
0	0
314	150
6	103
0	103
4	94
0	4
2	1778
0	507
27	1740
0	222
0	50
0	246
0	476
19	1700
0	293
0	16
0	0
1	294
0	0
0	0
1	3
0	1
8	1459
0	288
0	588
8	5
2	1272
0	175
1	103
0	1112
0	529
36	1389
0	289
9	64
37	34
44	83
0	33
1	33
9	38
2	1
0	0
0	14
10	1
0	20
1	3
0	1
0	0
0	0
0	0
0	1269
3	609
6	712
11	11
2	63
23	46
54	17
1	0
6	217
2	291
36	328
45	360
39	222
30	201
3	90
0	4
10	9
0	7
0	0
2	1
0	55
1	1
1	0
0	4
0	0
1	7
2	31
2	0
0	1
2	11
0	14
0	13
0	3
1	0
0	0
0	0
0	0
0	0
3	6
0	0
0	1
0	4
0	4
0	1
2	28
3	39
17	37
15	4
3	0
91	209
0	176
0	77
0	35
0	4
69	35
1	21
6	43
17	36
3	23
0	22
1	19
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	361
0	294
0	361
2	142
0	81
0	46
6	66
0	28
0	105
0	8
0	26
1	70
0	30
0	29
0	29
161	942
6	191
1	191
3	530
0	520
4	380
0	381
1	133
855	3115
0	1930
122	2084
5	1044
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
2	581
2717	1317
111	119
0	608
44	476
6	0
0	29
378	593
0	125
1	440
0	498
0	474
0	0
0	499
31	498
1	391
2	20
4	23
4	138
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
11	0
0	0
0	0
0	0
0	0
0	0
0	0
0	131
0	56
0	97
0	104
0	53
1	7
0	8
0	0
0	0
281	114
0	28
0	76
9	77
522	2151
23	287
6	826
28	194
0	144
2	24
0	148
0	27
2	67
1	18
7	248
2	412
1	873
0	28
0	8
2	601
0	4
2	7
24	335
2	187
1	307
0	245
1	44
1	13
0	8
0	44
1	7
0	1
5	16
0	11
0	8
0	7
139	61
1	2
2	16
1	2
0	2
0	1
1	9
3	1
4	0
35	207
0	178
1	91
0	49
0	0
3	61
1	162
2	159
0	131
0	134
0	78
22	4
61	3309
6	3984
11	3923
6	3077
0	2615
5	1026
0	612
0	768
16	946
0	0
0	0
0	0
0	280
0	36
4	73
4	411
2	6
0	195
0	265
0	244
7	171
1	4
0	147
0	89
0	9
0	197
5	8
0	5
0	8
0	5
0	38
0	5
0	38
2	38
0	5
0	38
0	4
0	38
0	7
0	38
6	0
1	191
4	134
0	104
0	3
1	64
0	34
1	8
0	18
0	0
0	0
144	79
0	2
1	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	5
0	0
0	0
0	0
0	0
0	0
0	1
4	11
0	1
0	0
0	0
0	19
0	20
16	27
0	1
0	1
4	0
28	0
0	0
0	0
0	0
0	0
4	56
0	0
0	0
0	0
0	0
0	0
3	16
0	7
0	0
0	0
0	0
0	0
19	11
0	4
460	0
0	0
0	0
867	2166
33	2166
335	1425
0	0
58	1364
83	1063
0	1194
1	1853
0	1830
0	1853
5	39
0	242
0	154
0	0
0	1
0	1
0	1
0	1
0	1
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	2561
268	2240
0	378
7	152
1	354
11	749
3	544
1	254
135	279
6	281
8	111
0	11
0	129
1	4
2	826
0	992
0	1018
14	966
0	944
0	68
0	0
1	82
0	0
3	274
0	137
12	59
0	27
0	0
0	0
1	0
0	0
2	0
4	7
1026	3260
0	3198
12	258
0	2287
2	2007
9	2158
10	1466
3	219
1	391
4	258
3	0
0	176
4	105
0	101
22	2
0	0
0	0
0	0
0	0
22	15
0	28
0	0
0	72
0	3
9	184
8	2
2	8
0	162
0	20
0	170
0	85
1	1
0	1
0	81
0	47
0	19
110	3619
0	567
0	3063
0	2973
4	2897
0	735
26	1871
10	0
0	14
0	14
0	15
0	14
0	15
0	13
0	13
0	11
0	1
0	0
0	0
0	0
0	0
0	1017
1	1133
134	503
1	41
3	942
3	97
0	9
20	73
0	77
0	63
110	448
10	86
0	77
0	95
0	23
0	0
1	7
0	0
1	0
0	48
13	16
0	4
0	0
1	4
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	1
0	1
1	146
0	1
0	1
0	0
5	1
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	3
0	0
0	4
0	3
2	128
0	88
1	141
0	50
2	54
9	51
0	82
11	130
1	31
0	36
0	6947
96	6950
91	2176
3	1791
1	1506
2	15
0	0
2	0
3	9
0	0
0	0
0	0
0	35
1	1
1	940
0	1006
0	160
0	1017
3	0
0	0
0	0
0	0
13	99
0	65
0	99
1	18
0	18
0	14
1	13
0	43
1	30
0	43
0	5
0	27
13	31
0	31
0	0
1	34
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	430
14	430
0	5
0	0
0	18
0	0
1	54
4	115
79	85
0	453
0	453
0	176
0	49
1	14
0	0
0	0
0	0
2	12
0	2
26	2
0	1
1	2
116	1391
0	1417
0	706
2	1454
0	1439
1	897
1	793
0	327
2	186
1	363
0	61
17	193
11	193
0	2
0	8
27	8
0	3
0	3
0	0
0	2
5	7
47	17
5	3
0	14
0	12
0	12
0	0
0	1
0	4
0	6
0	1
0	1
0	5
0	5
0	0
0	1
0	0
0	0
0	0
5	2
110	33
0	2
0	0
26	90
1	55
2	35
7	35
0	21
0	4
0	0
542	12100
1	462
6	11968
102	5378
21	10054
0	637
0	637
0	412
1	8
6	98
3	1
44	372
8	20
1	361
151	805
0	222
0	251
2	348
0	353
3	382
0	279
2	67
2	630
0	344
0	81
0	86
0	80
1	20
1	80
3	9
0	37
0	42
0	18
0	27
0	28
0	32
0	8
4	13
0	19
0	4
4	301
1	224
0	285
0	170
5	76
5	38
7	102
2	13
0	4
400	0
143	88
5	2
0	0
0	0
0	13
0	112
1782	810
6	802
0	31
70	577
0	538
1	579
3	350
0	141
11	342
0	245
312	574
0	561
347	422
0	251
21	222
0	96
4	50
12	138
0	15
0	0
4	0
0	26
0	26
0	1
0	4
3	9
0	0
26	177
0	8
0	10
0	3
0	1
2	1
0	0
0	0
1	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	29
0	29
0	26
9	57
3	18
0	3
1	2
0	0
0	2
0	2
0	0
0	0
0	180
322	187
2	38
4	99
0	154
4	28
2	24
5	421
1	372
0	368
0	370
350	704
0	98
0	419
0	73
0	61
0	24
0	40
0	101
0	47
0	0
0	47
0	0
0	0
0	82
4	66
1	1213
1	70
0	156
0	45
78	168
0	978
1	125
0	860
0	1136
0	599
0	102
0	75
2	78
1	148
0	190
7	60
1	63
0	6
1	47
1	51
151	235
0	36
0	235
0	13
0	0
7	1299
4	1298
0	755
2	127
0	0
0	3
7	0
0	0
0	0
1	2
1	2
0	0
2	38
607	1081
5	1010
1	73
15	113
4	3041
1	1658
28	6346
0	1631
0	986
9	4445
156	4228
0	3575
0	444
0	461
10	442
0	3517
0	656
11	504
0	398
0	401
1	0
58	47
31	49
19	79
0	181
0	184
0	69
4	69
0	82
0	77
0	71
0	82
0	78
14	60
89	49
14	101
45	89
121	77
98	40
9	109
832	1793
3	989
1	955
6	1189
7	598
0	8
0	36
0	35
1	35
0	4
0	4
1	34
0	34
0	36
0	34
0	92
0	3
0	208
65	236
0	30
11	714
1	4
53	719
1	10
15	55
2	164
0	185
2	0
0	206
0	225
0	170
2	3
2	34
16	193
4	9
0	51
3	68
0	458
5	469
0	465
0	31
0	357
0	60
0	4
1	1
1	1
6	25
0	80
0	410
0	66
0	56
0	350
0	74
0	155
46	31
0	148
0	95
0	110
0	255
3	367
0	27
0	53
0	402
0	115
0	97
2	77
1	401
31	430
0	55
5	335
0	10
0	24
0	0
2	36
1	38
125	76
0	0
3	34
0	96
0	0
0	0
0	304
0	288
16	294
0	260
0	227
1	60
1	29
0	0
87	316
0	316
0	0
1	26
0	21
0	11
0	44
0	45
0	0
0	0
0	0
0	0
0	0
0	0
10	24
0	0
0	0
0	0
0	0
0	1
0	186
0	28
1	185
6	120
2	732
0	0
0	0
0	7
5	27
0	26
0	5
0	5
0	0
0	0
0	7
0	3
0	2
1	2
0	6
0	2
0	6
1	6
0	0
0	1
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	20
3	53
2	280
0	258
0	294
0	149
0	2
0	236
1	0
0	193
0	1
6	19
1724	4125
39	3812
5	1071
0	2161
7	811
0	2120
0	1102
7	1862
2	1131
1	1158
13	1193
4	1834
0	496
0	374
0	318
29	229
0	299
3	163
3701	1396
42	445
1	1414
0	27
0	28
2	16
0	11
0	0
1	4
0	1
0	1
0	0
0	0
0	1
0	0
0	76
0	76
3	73
0	37
0	38
1	13
0	4
0	21
0	30
9	30
0	5
0	211
2	72
0	2
1	25
2	87
0	117
0	81
9	61
7	17
2	213
0	44
0	36
0	36
0	21
0	25
0	28
0	30
0	48
0	25
7	13
1	37
0	33
0	45
0	141
3	20
1	4
6	0
45	259
17	1229
6	1964
2	859
0	2126
0	3575
1	2157
14	4014
36	1957
62	899
0	0
0	17
0	144
0	5300
0	217
1	5045
0	4269
2	401
5	5340
1	429
6	2936
15	5367
3	439
0	4159
11	39
1	324
7	116
0	0
10	59
0	328
1	154
0	626
0	0
0	1
0	0
0	0
0	0
0	0
6	0
0	2483
0	204
4	2837
0	2064
0	49
0	2283
0	1205
0	2775
0	195
3	64
2	141
15	95
1	305
1	1077
1	263
12	1012
26	933
6	17
6	65
12	197
1	36
8	197
6	52
0	0
7179	3575
11	3439
30	1677
7	1280
487	198
1	2
0	5
241	244
1	86
1	63
0	62
0	1
0	22
145	47
0	28
1	106
1	0
326	154
1	106
6	23
1	4
0	4
0	5
0	0
0	0
8	2
1	2
1	0
5	392
117	623
0	65
0	123
5	235
0	43
0	0
0	5
0	70
0	1
1	1
5	2327
2	2234
0	0
3	1736
70	1997
0	175
0	2
0	438
0	439
0	432
0	438
1	33
0	173
0	130
0	232
0	132
3	24
4	25
43	363
30	360
3	777
0	951
0	1012
27	1014
1	55
51	932
133	661
0	217
0	240
0	334
50	385
0	12
0	39
0	75
0	77
4	19
0	66
0	9
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4553	1011
0	978
0	0
6	0
1	138
16	140
0	5
0	2
1	2
168	13857
0	13730
10	13245
19	10781
0	5174
92	1585
0	1457
2	25
0	0
49	744
5	744
8	740
2	3
0	1
1	1
0	6
0	1
0	4
0	0
0	0
0	0
37	120
0	80
7	47
0	44
0	110
0	53
0	0
1	0
6	9
547	152
0	139
7	92
0	0
2	2
4	12
2	0
0	0
6	554
1	429
0	557
0	275
0	0
0	58
5	5690
15	4212
35	2740
3	303
9	848
0	1074
593	6082
2	1088
0	620
4	4542
770	2775
263	605
0	205
0	569
1	494
0	209
1	28
1	26
0	14
1	18
0	2
0	18
0	1
1363	79
4	74
0	607
0	578
0	599
0	174
2	138
0	60
13	133
4	0
0	30
1	2
2	327
0	0
3	2
2	0
10	11448
0	11448
4	4096
2	150
17	1101
0	1073
9	31
5	113
0	89
8	305
101	289
20	93
318	264
50	40
1	0
277	0
3	130
130	217
0	164
0	21
0	26
0	16
93	439
1	36
1	331
15	81
3	176
0	0
0	9
0	191
0	0
0	0
0	97
0	233
90	241
0	73
0	0
3	68
0	232
16	254
0	0
1	0
1	72
2	213
0	125
2	98
0	0
0	70
1	0
0	33
0	20
11	22
27	176
5	52
1	88
0	164
0	180
1	20
0	15
0	46
0	48
6	135
0	54
0	38
0	91
4	185
1	130
6	146
3	150
0	53
5	82
0	64
2	0
0	0
0	62
0	67
0	0
0	0
0	0
14	76
15	76
0	4
36	588
3	560
13	209
1	1
2	2
0	1
0	1
166	318
1	138
1	144
0	146
0	0
0	153
0	740
2	764
0	722
17	565
1	181
0	50
0	116
0	87
0	0
15	66
1	3
0	0
0	5545
0	5541
0	493
0	2564
2	2186
17	2478
1	5535
58	1793
0	3
0	0
20	888
3	7
0	85
0	246
8	3491
1	120
0	275
0	274
0	0
29	1392
65	1471
0	631
0	104
0	168
9	200
0	7
0	12
0	0
5	47
0	12
0	9
1	33
0	17
0	14
0	3
0	20
0	12
1	2
0	17
0	14
0	18
0	11
0	1
0	8
0	8
0	3
1	0
0	2
0	4
0	4
0	4
0	0
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	0
