UniqueCount	AmbigCount
96	647
20	538
2	649
0	843
0	657
0	590
0	691
0	752
0	269
3	196
7	178
0	604
0	195
0	0
0	256
0	223
2	144
0	160
0	246
0	24
5	67
3	273
0	175
1	138
0	209
0	186
0	185
0	20
3	9
0	118
18	0
1	175
0	161
2	131
0	136
0	117
0	101
0	80
0	77
0	73
0	28
0	18
1	0
3	92
133	104
3	19
13	0
0	421
2	427
0	280
0	100
0	108
3	62
0	25
0	0
2	29
0	17
1	22
0	22
0	21
1	22
0	9
0	6
11	8
0	0
0	0
3	550
202	534
2	533
3	538
32	59
1	16
0	0
101	1682
6	1742
11	1110
12	2070
11	3570
1	2231
2	1443
3	2623
0	2742
0	1100
1	1424
5	490
5	386
4	377
4	442
0	859
45	93
5	340
14	35
2	128
1	117
1	352
21	368
0	31
0	25
0	346
8	339
0	146
53	486
2	221
33	416
28	37
28	225
0	10
0	77
95	182
0	6
0	6
0	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	97
0	3
2	4
6	213
48	214
2	27
41	166
43	130
0	200
0	197
0	189
0	189
0	4
4	36
0	27
0	2
0	2
3	2
164	1129
5	851
0	300
423	132
23	483
0	0
44	0
92	4
0	444
0	453
0	395
0	455
77	479
0	435
0	468
10	115
0	31
2	440
0	27
0	358
0	31
0	13
0	36
0	453
5	302
0	23
0	419
10	391
1	11
9	6
0	399
12	83
6	38
0	30
16	86
0	168
0	139
16	124
0	54
11	59
3	41
1	7
6	30
0	39
0	32
0	19
0	26
0	24
5	12
0	7
114	2027
1	2002
0	1833
0	1728
2	1594
0	1622
1	1622
1	1620
0	361
1	73
4	515
2	3172
3	3131
84	1222
19	600
40	19
1	12
0	39
0	1738
146	1586
2	561
3	1377
1	1579
0	1406
0	1583
0	1641
0	1614
0	1674
0	1475
40	167
3	317
1	158
0	36
1	273
2	50
0	110
5	314
4	303
9	219
0	57
0	19
9	10
0	4
150	226
8	422
19	88
3	382
8	1
0	29
0	7597
1	7601
331	7410
25	4040
1	173
0	1649
7	833
2	507
69	1412
1	539
17	400
0	1013
134	1266
13	750
55	718
33	328
8	20
5	6002
1	5418
25	6209
72	956
2	1773
1	776
1	1049
0	563
0	31
0	127
2	0
2	1
0	0
2	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
14	42
0	1
0	0
14	99
1	1
1	6
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
8	74
0	9
0	0
0	0
0	0
0	0
0	0
1	238
0	14
0	1
0	9
0	9
0	0
0	221
0	8
0	190
0	18
1	27
0	19
0	27
0	20
0	40
1	31
0	22
0	11
0	8
1	27
0	7
30	179
0	209
1	33
1	155
2	145
4	28
36	3
12	3
0	153
0	312
0	262
0	268
0	163
71	307
0	110
0	197
0	224
12	263
2	188
0	100
0	197
0	0
0	0
0	0
1196	70
1	0
2	25
0	45
2	25
0	0
2	21
19	0
0	0
3	23
0	1
6	2
14	29
0	15
4	10
0	10
5	16
0	2
0	0
1	1314
0	257
0	1641
4	610
12	45
1	981
32	467
328	764
12	217
1	465
0	192
0	184
0	29
1	11
1	8
0	9
0	6
20	2
0	234
3	216
0	217
0	269
1	181
2	0
4	0
2	162
0	99
3	573
0	505
1	379
4	121
11	46
3	19
5	13
1	60
0	134
10	62
2	2
1	16
0	0
111	0
1	65
0	15
93	200
2	31
34	72
1	80
0	825
1	1022
14	1057
0	1020
0	879
1	2295
0	1663
6	668
0	728
248	844
315	2332
0	2164
0	251
5	720
4	1
10	329
9	7
26	0
2	73
0	70
0	338
0	358
0	370
0	345
0	123
0	357
0	111
0	41
0	26
1	49
0	334
0	24
6	312
0	37
0	44
0	8
0	9
0	1
4	2
0	0
0	1
0	0
0	0
23	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	14
0	0
0	0
0	0
0	0
0	0
8	17
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
24	583
17	726
4	61
4	568
0	60
1	87
7	28
0	0
32	0
174	1156
0	1155
51	414
23	428
146	98
1	198
0	102
0	48
0	18
0	164
0	144
6	58
0	8
0	8
0	1
0	8
0	8
0	0
0	1
0	1
0	1
0	1
0	8
0	1
0	0
0	1
0	0
0	0
0	17
0	186
165	310
2	17
0	0
0	238
1	201
0	38
0	67
0	22
1	16
4	38
0	0
0	0
4	1
0	0
4	1
508	138
3	103
1	27
1	0
28	1
224	465
1	18
0	60
9	61
1	36
1	31
1	214
1	21
0	52
1	19
1	64
0	23
1	247
0	245
3	237
6	242
6	238
1	237
0	233
0	227
0	14
9	19
2	18
6	368
5	375
64	357
0	2
2	57
3	32
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	1
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	2
9	2
0	0
0	9
0	0
0	0
9	6
0	0
0	1
0	0
0	42
0	46
2	139
0	155
1	160
0	127
1	4
0	7
1	5
0	82
0	12
1	321
1	3219
1	0
2	902
4	54
5	16
0	3296
0	3300
0	676
0	750
140	935
1	131
0	3179
1	2
0	78
8	2968
0	1083
1	2
69	336
0	1
0	0
0	1
0	0
0	1
0	0
0	2596
4052	5834
77	5835
0	5664
1	4357
1	3945
0	2604
0	2597
1	0
3	34
1	4
5	124
2	3
2	120
0	0
0	0
0	6
1	3
196	377
0	11
8	309
3	98
11	20
1	15
0	0
32	0
0	66
0	61
0	60
0	61
0	61
0	61
0	67
0	70
0	36
0	0
0	4
2	124
0	0
0	0
4	82
0	0
0	0
21	3
0	5
0	0
0	0
0	0
0	1
0	2
0	0
0	0
0	2
0	2
0	0
0	0
0	2
0	0
0	0
0	18
0	2
0	18
0	768
267	1085
0	626
1	686
0	687
0	638
0	528
0	346
1	213
4	482
0	254
0	192
0	408
15	421
10	22
2	234
1	219
0	195
14	262
0	27
0	59
0	62
0	62
0	63
0	62
0	62
1	37
0	46
0	56
0	56
0	56
0	36
0	0
342	295
1	34
3	20
0	0
1	0
0	7
0	4
0	0
0	0
0	0
0	0
3	167
6	156
8	503
0	152
72	307
26	181
1	177
0	80
0	1718
66	1893
0	305
2	314
20	239
0	129
190	27
0	27
37	149
2	1
4	135
5	225
0	76
2	82
12	74
0	13
5	289
0	137
6	470
0	300
0	43
7	92
0	76
4	12
6	60
0	48
0	32
3	29
0	0
0	15
0	0
0	0
6	0
34	70
0	77
4	78
3	116
0	47
0	59
0	74
1	49
1	27
0	0
0	31
3	28
0	23
1	8
0	0
0	0
1	0
0	0
0	0
0	0
5	4
2	0
0	0
0	31
0	16
0	6
1307	218
47	222
9	0
3	54
2	30
0	202
0	200
0	202
0	197
2	3
1	1
3	7
5	2
0	11
7	33
4	2
2	2
154	150
0	109
1	5
1	13
4	0
0	1034
11	353
48	1503
2	1492
0	994
6	526
0	1442
0	1214
12	591
1	883
0	0
0	0
8	2
1	2
0	2
0	0
4	13
0	14
0	0
0	0
0	0
0	0
0	1
0	0
0	5
0	5
0	0
0	3
0	1
4	2978
6	2949
0	54
0	595
3	1956
2	1815
0	111
3	70
7	174
24	33
10	34
7	17
0	26
32	15
9	15
2	51
0	5
0	0
0	0
0	4
2	1
1	7
0	6
0	2
0	0
0	0
1	0
0	0
73	7937
53	6407
0	1869
0	0
8	866
40	844
19	201
0	51
4	0
1	0
2	9
8	3
1	0
0	6
1	18
10	18
1	19
5	19
0	18
0	0
1	0
78	92
1	5
7	22
0	19
0	19
0	22
1	24
0	18
0	19
0	11
0	0
146	167
0	1
0	5
10	47
0	0
0	0
0	0
0	0
0	1
0	1
0	0
566	909
2	872
0	409
31	37
0	20
0	37
0	23
0	0
0	0
69	209
5	0
20	10
2	41
1	38
0	1
0	8
0	9390
0	9636
252	9863
31	0
1	0
8	0
8	12
1	5422
0	5681
20	179
41	353
2	1185
2	552
37	1067
14	1185
0	31
0	0
5	37
0	0
141	144
0	5
5	139
1	93
0	58
5	69
113	275
0	271
7	216
1	31
9	7
11	77
97	290
0	207
4	17
2	0
0	0
0	0
1	14
0	14
11	455
52	447
65	913
10	82
176	851
0	0
1	0
1	12
0	109
0	94
5	145
5	47
1	0
5	155
0	15
51	297
0	550
51	822
1	0
1	262
0	682
0	679
0	679
0	0
0	7
0	30
0	2
0	34
0	35
0	177
0	12
5	1337
11	28
14	709
942	3684
0	1097
8	851
2	1248
6	192
4	1304
0	428
0	1
0	3
0	2
0	6
1	12
0	1
1	11
0	9
0	11
0	1
0	7
1	1
376	323
0	26
1	45
19	89
2	6
140	38
1	38
0	3
1	0
33	137
0	2
10	65
0	4
0	127
0	1
8	93
3	27
0	12
0	0
0	0
3	12
1	6
0	12
0	0
1	12
0	0
0	579
135	3867
1	2583
0	915
0	1031
3	1396
0	380
4	763
1	854
0	1150
1	617
0	1987
0	1217
0	356
0	910
0	957
0	599
0	928
6	143
0	447
0	349
0	340
0	267
1	118
0	137
0	31
0	56
0	336
0	706
0	473
0	123
4	71
1	67
1	225
0	170
0	129
143	1
52	135
0	120
0	0
2	11
0	0
2	67
103	167
0	30
1	31
0	104
2	41
0	948
23	1019
54	507
2	25
0	36
1	112
0	107
0	45
0	125
19	28
12	43
0	129
0	4
0	1
6	595
618	650
0	99
2	114
2	72
22	55
0	7
0	1
0	1
0	0
0	0
0	0
0	0
0	1
356	100
0	68
3	27
20	14
0	0
0	0
0	0
1	1
0	1
6	7
26	11
0	10
0	8
0	1
0	0
0	294
0	74
0	466
3	134
0	446
0	102
0	296
0	101
3	67
107	379
0	94
0	153
0	268
0	268
0	187
0	179
0	172
1	123
4	133
14	126
10	41
55	117
7	1258
4	798
1	761
170	50
0	993
8	1466
5	1162
1	1583
0	801
0	990
0	702
0	844
0	335
26	261
0	21
0	20
0	21
0	20
0	12
0	8
0	46
2	862
0	861
3	735
0	24
1	585
16	35
1	0
7	57
0	47
0	9
1	432
0	440
5	168
2	161
0	33
0	31
3	40
6	16
6	7
0	0
8	6
0	0
0	3
0	3
0	2
0	0
0	0
0	0
0	0
0	0
307	1281
0	1279
30	1076
0	271
6	151
0	181
2	202
301	687
3	74
0	106
0	39
8	343
6	2520
3	53
15	2643
0	23
4	154
3	103
0	0
0	189
101	409
17	364
4	313
0	0
3	50
5	167
0	0
1	111
0	0
0	220
0	229
0	99
0	0
0	0
4	230
0	199
0	0
1	844
9	13099
5	12657
0	0
7	458
1	0
0	0
0	1851
0	1850
0	2
1	12
1	1402
4	573
0	222
0	26
0	679
0	13
0	19
0	19
0	352
0	6
0	4
2	0
183	65
1	2
1	0
0	64
0	0
17	1
0	0
0	0
0	0
0	0
0	0
11	26
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	13
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	22
0	22
0	22
0	22
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	20
3	202
0	2016
13	1833
2	168
0	29
0	13
3	1984
0	1934
3	14
0	46
0	72
1	45
1	2
0	0
0	47
0	0
0	0
0	0
10	61
0	47
0	35
0	0
3	114
0	11
0	114
0	35
4	18
0	7
0	64
0	63
0	20
2	63
0	59
0	66
0	0
0	0
0	0
0	0
0	20
0	1
0	6
0	0
0	4
0	4
0	0
0	2
0	0
0	2
1	9
0	1
0	2
0	0
1	2
0	2
0	15
0	0
0	0
0	15
1	29
0	1
0	0
0	0
35	84
6942	2748
11	2748
0	0
2	123
0	0
0	0
0	0
0	1
3	5
0	0
0	1
2	0
0	0
49	320
0	322
1	228
0	286
0	63
0	181
0	123
0	131
0	73
0	42
0	29
6	161
1	471
0	491
0	496
5	173
0	0
1	109
0	23
1	0
0	16
1	29
0	59
112	45
12	38
1	211
0	0
0	0
716	374
0	46
1	12
0	174
0	21
3	0
0	225
0	0
34	1290
15	1290
1	86
2	4
0	4
6	4
6	325
20	29
0	3
0	2
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	136
0	0
0	0
0	136
0	0
0	0
0	0
2	237
0	92
0	0
0	0
1	121
11	215
4	13
163	19
2739	318
0	133
0	191
0	130
0	0
5	105
4	113
0	123
0	577
1	477
0	549
0	107
10	2
1	40
0	26
22	34
0	21
5	116
0	83
1	28
2	142
1	86
0	0
0	0
0	0
0	0
8	22
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	7
0	0
0	3
0	4
0	0
0	0
0	3
0	115
7	113
0	38
0	9
1	8
0	6
1	0
1	0
1	0
23	4
1	4
1	2
411	213
10	161
0	161
6	95
0	3
2	2089
4	522
18	2051
0	201
0	50
0	238
0	500
21	2012
0	276
0	20
0	1
2	343
0	2
0	1
3	7
0	2
12	1717
0	311
0	678
9	1
6	1524
0	194
2	138
0	1297
0	591
56	1635
0	312
6	74
60	39
74	125
3	53
3	64
24	46
5	7
4	5
0	6
34	0
0	28
5	4
0	0
2	0
0	0
0	2
0	1759
0	912
14	985
7	13
1	97
30	78
67	19
2	0
4	298
2	422
44	483
85	510
56	312
29	282
10	100
0	12
12	20
0	13
0	1
1	6
0	93
1	2
5	0
0	3
0	0
2	13
4	67
0	3
0	4
3	28
0	31
0	25
0	0
0	0
0	0
0	1
0	0
0	0
4	5
0	3
0	0
0	6
0	2
0	0
4	46
4	60
20	62
22	2
4	0
165	384
0	318
2	173
0	85
0	15
143	79
0	60
1	61
28	44
3	24
0	44
6	26
0	0
0	0
0	0
0	0
0	0
0	0
0	4
1	498
0	421
0	498
0	216
0	142
1	72
12	110
0	40
0	152
0	14
1	32
2	102
0	38
0	38
0	39
161	963
4	157
1	156
2	519
0	555
6	398
0	385
0	133
645	2189
0	1414
104	1540
2	715
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
8	371
1905	880
191	69
0	439
89	400
5	0
0	21
535	742
0	157
0	564
2	490
0	465
0	0
0	494
21	495
2	413
2	27
8	24
5	145
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
7	0
0	0
0	0
0	0
0	0
0	0
0	0
1	178
0	43
0	67
0	79
0	40
1	4
0	7
0	0
0	0
494	185
0	49
0	128
8	116
691	2801
18	334
14	1008
32	238
0	173
2	27
1	178
0	28
0	108
5	22
16	299
4	580
0	1171
3	54
0	13
1	811
0	3
10	9
38	636
7	346
2	601
0	481
1	89
0	30
0	21
0	77
0	16
0	0
12	26
0	25
0	12
0	11
265	90
1	7
1	24
3	0
0	1
0	0
5	10
7	1
6	0
54	287
1	247
0	122
0	69
0	0
0	67
0	199
2	198
0	159
0	165
1	97
24	14
63	3528
14	4162
17	4089
10	3061
0	2605
11	1047
0	574
0	764
19	963
0	0
0	0
0	0
1	382
0	38
5	94
7	555
3	4
0	213
1	365
0	343
15	225
7	7
0	169
0	105
0	14
0	265
9	19
0	7
0	14
0	9
0	37
0	6
0	37
1	37
0	7
0	37
0	4
0	38
0	13
0	37
2	0
2	253
3	194
0	127
0	4
1	76
2	56
0	12
2	32
0	0
0	0
289	92
0	7
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
0	5
0	0
0	0
0	1
0	0
0	1
0	3
6	14
0	3
0	0
0	0
0	15
4	15
12	16
0	1
0	1
8	0
66	0
0	0
0	0
0	0
0	0
5	75
2	0
1	0
0	0
0	0
0	0
3	25
0	0
0	0
0	0
0	0
0	0
9	14
0	3
496	0
0	0
0	0
319	810
11	810
241	960
0	0
37	932
86	797
1	777
0	2474
0	2452
0	2474
3	77
0	308
6	204
0	0
0	5
0	5
0	6
0	6
0	6
0	4
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	3188
318	2815
0	468
11	193
1	439
3	902
6	671
0	265
162	305
6	312
4	133
1	15
0	140
1	6
2	957
0	1142
0	1168
20	1108
0	1081
0	78
0	0
1	83
0	0
2	320
0	165
6	73
0	36
0	0
0	0
1	0
0	0
2	0
11	2
803	2618
1	2554
12	203
1	1814
1	1625
10	1716
12	1216
0	201
0	310
0	204
11	0
0	141
6	101
0	96
37	0
0	0
0	0
0	0
0	1
17	26
1	30
0	0
0	94
0	10
6	189
22	6
2	8
1	161
1	15
0	171
1	95
0	2
0	0
0	91
0	53
0	29
117	4289
1	701
0	3623
0	3523
1	3411
0	839
20	2206
2	0
0	14
0	14
0	13
0	12
0	13
0	14
0	13
0	10
0	2
0	0
0	0
0	0
0	0
0	1268
3	1425
160	654
0	53
13	1183
2	126
1	16
29	84
0	106
0	88
124	517
9	93
1	92
0	119
1	26
0	0
8	19
0	1
4	2
4	59
24	22
0	8
0	1
0	0
0	0
0	2
0	0
0	0
1	0
0	0
0	0
0	0
0	2
1	234
3	1
0	1
0	0
0	1
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	1
0	0
0	3
0	2
0	272
0	190
1	311
0	115
1	114
15	115
1	188
13	276
1	73
0	56
0	7777
78	7787
107	2456
1	2035
3	1663
2	19
1	0
2	0
2	12
0	0
0	0
0	0
0	40
0	3
2	1614
0	1722
0	272
0	1735
4	0
0	2
0	2
0	0
12	53
0	30
0	53
1	9
0	9
0	9
0	13
0	25
0	14
0	25
0	16
0	47
12	49
1	49
0	0
1	50
0	10
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
38	665
33	665
0	4
0	0
1	22
0	0
0	101
4	190
101	124
2	665
0	665
2	286
3	76
2	22
0	0
0	0
0	0
7	10
0	0
69	3
0	0
3	5
180	2050
0	2080
0	1052
7	2125
0	2082
0	1357
0	1222
0	490
1	272
0	526
1	63
36	203
17	203
1	3
1	9
41	9
1	1
0	6
0	0
0	3
8	5
83	47
4	6
0	41
0	23
0	23
0	0
0	2
0	7
0	10
0	6
0	2
0	6
0	4
0	1
0	2
0	1
0	1
0	0
5	4
129	38
1	1
0	0
46	203
2	126
16	77
6	44
3	49
0	29
0	0
1085	19924
2	723
7	19728
106	8715
20	16544
0	762
0	762
0	499
0	17
20	111
2	3
68	476
13	33
1	459
188	848
0	256
2	268
0	364
0	417
9	398
4	291
3	90
3	629
1	335
0	94
0	92
0	89
0	24
2	83
1	6
1	44
0	50
0	21
0	30
0	30
0	37
1	3
2	19
0	13
0	2
2	361
2	267
1	342
0	206
7	72
11	53
22	118
4	15
0	4
562	0
269	86
12	9
0	0
0	0
1	12
4	150
2281	1020
8	1008
0	36
101	830
0	776
1	848
3	471
1	177
10	459
0	315
563	804
0	807
713	645
0	361
28	307
0	135
7	67
39	173
2	23
0	0
3	0
0	21
0	21
0	3
0	4
3	11
0	0
65	181
1	24
0	24
0	10
0	5
3	0
1	0
0	1
0	1
0	1
0	1
0	0
0	1
0	1
0	0
0	0
0	39
0	41
0	38
17	86
4	17
0	8
0	3
0	1
0	3
0	2
1	1
0	0
0	271
584	283
7	57
3	144
2	228
7	35
11	35
14	888
1	785
1	770
0	776
669	1342
1	222
0	879
0	151
0	135
0	41
0	88
0	259
0	55
0	0
0	55
0	0
0	1
0	93
4	72
0	1528
1	96
0	190
0	63
132	200
0	1204
2	142
0	1049
0	1426
0	757
0	116
0	76
3	123
8	191
0	249
3	86
3	80
0	5
1	67
3	72
229	420
0	79
0	420
0	21
0	0
6	2219
2	2215
0	1325
0	251
0	0
0	11
5	0
0	0
0	0
0	1
1	1
0	0
4	49
645	1091
5	1002
4	86
6	122
7	2757
0	1714
55	5997
0	1542
0	900
2	4250
72	4007
0	3301
0	446
0	455
8	435
0	3187
0	613
0	446
0	346
1	351
2	0
50	84
0	21
0	0
0	114
0	114
0	1
0	0
0	1
0	1
0	1
0	1
0	1
0	62
8	35
4	47
0	47
86	88
66	30
4	57
826	1469
5	834
2	810
4	957
5	471
0	14
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	0
0	0
0	111
0	0
0	340
90	367
0	32
41	1685
2	4
138	1671
1	23
55	162
1	438
2	473
3	0
0	301
0	323
1	262
1	1
1	38
8	272
5	16
0	91
5	86
0	579
13	595
0	595
1	29
0	442
1	89
0	5
1	6
0	6
14	45
0	120
0	570
0	83
0	72
1	507
0	111
0	206
54	48
0	223
0	140
0	148
0	366
0	523
0	30
0	60
0	556
0	152
0	137
1	111
1	553
59	562
1	75
12	471
0	14
0	28
0	1
6	37
1	34
135	80
0	0
5	34
0	118
0	0
0	0
0	350
0	330
46	345
0	298
1	251
0	70
2	50
0	0
105	404
1	404
0	0
0	34
0	27
0	20
0	55
0	59
0	0
0	0
0	0
0	0
0	0
0	0
18	29
0	0
0	0
0	0
0	0
2	2
0	299
0	32
9	299
1	190
2	801
0	0
0	0
1	20
25	57
0	52
0	14
0	19
0	1
0	1
0	25
1	6
0	5
1	2
0	25
0	7
0	25
0	25
1	0
0	0
0	0
0	5
1	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	28
6	56
2	351
0	337
0	372
0	213
0	0
0	287
0	0
0	234
1	3
14	29
1698	4049
43	3729
0	1175
0	2309
3	888
0	2243
0	1202
6	1991
1	1252
1	1243
10	1307
0	1971
1	528
0	369
0	312
23	193
1	295
4	145
6464	2600
122	859
1	2630
0	22
1	24
2	5
0	3
0	0
0	5
0	1
0	1
0	0
0	1
0	2
0	0
0	118
0	118
7	117
0	62
4	64
1	18
1	8
0	26
0	36
8	33
0	9
0	329
0	80
0	3
0	24
2	104
0	146
0	94
8	73
7	22
0	326
0	55
0	36
0	34
0	20
0	24
0	27
0	38
0	58
0	26
3	17
4	29
0	28
0	52
0	226
2	31
2	12
6	0
50	274
23	1386
5	2204
3	869
0	2277
0	3976
3	2342
8	4401
90	2169
90	1093
0	0
0	12
0	120
0	5254
0	234
0	5030
0	4255
1	398
7	5273
7	456
10	2942
12	5312
3	447
1	4152
9	28
0	295
2	103
0	0
0	44
0	355
3	146
1	591
1	0
0	0
0	0
0	0
0	0
0	0
6	0
0	2514
1	208
4	2973
0	2205
0	56
0	2390
0	1295
0	2894
0	252
4	61
0	116
17	92
0	271
0	1056
1	249
11	994
40	905
11	16
4	75
3	241
1	34
5	242
2	72
0	0
4963	2370
24	2303
20	1087
1	836
408	122
6	3
0	4
370	305
0	111
0	76
0	80
1	0
1	40
192	71
1	32
0	152
1	0
460	220
0	150
18	32
3	16
0	16
0	12
0	0
0	0
4	3
0	3
1	0
3	369
106	595
0	64
0	118
3	234
1	38
0	0
0	9
0	133
0	1
0	1
4	2067
2	1996
0	0
0	1552
70	1785
0	155
5	1
0	512
0	512
0	506
0	511
0	27
0	225
0	160
0	276
0	151
3	22
5	24
39	433
30	451
4	1090
0	1322
0	1367
26	1377
10	66
66	1273
198	882
0	295
0	294
0	464
68	492
1	12
0	38
0	91
2	94
3	32
0	83
1	13
4	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
3732	764
1	735
1	5
11	0
3	213
13	212
0	3
0	7
0	8
174	13326
0	13239
12	12790
37	10421
0	5082
101	1501
2	1411
0	28
0	0
58	632
4	636
7	625
2	0
0	0
0	0
0	1
0	0
0	1
0	0
0	0
0	0
61	176
0	102
10	61
0	64
0	153
0	78
1	0
0	0
11	13
621	164
1	147
6	102
0	0
6	3
5	19
6	0
1	0
11	809
1	634
1	813
0	388
0	0
0	83
1	5690
31	4282
29	2819
2	323
4	910
0	1028
577	6093
0	1100
0	571
3	4480
805	2802
361	862
0	240
0	793
2	671
0	324
2	20
0	19
0	8
0	12
4	0
1	15
1	0
1144	53
4	52
0	709
0	680
0	705
0	213
2	159
0	61
11	149
2	0
0	48
1	0
3	403
2	0
1	7
4	0
19	9702
0	9702
3	3289
1	192
18	1493
0	1471
17	22
5	159
0	143
9	328
114	310
28	105
381	289
80	35
3	0
312	0
2	128
146	222
0	169
0	22
1	35
0	17
135	566
0	51
0	438
15	113
0	236
0	0
0	6
0	267
0	0
0	0
0	149
0	321
118	424
0	97
1	0
3	80
1	311
29	421
0	2
6	0
0	93
0	297
1	177
4	123
0	0
0	91
0	0
0	42
1	20
15	28
21	183
10	73
0	85
0	178
0	190
2	21
0	17
0	49
0	75
3	134
0	89
1	69
0	158
9	352
1	257
11	275
7	274
1	94
4	120
0	127
2	0
0	2
0	141
0	149
0	0
0	0
0	0
6	63
11	59
1	1
51	540
5	509
19	185
0	2
1	2
0	1
0	1
185	323
4	135
1	133
0	142
0	0
0	208
0	1040
5	1058
0	1017
16	780
0	206
0	66
0	164
2	125
0	0
28	66
0	6
0	0
0	5969
0	5968
0	538
0	2784
4	2421
19	2668
0	5955
73	1956
0	0
0	0
24	995
2	9
1	82
0	234
4	3743
0	87
0	279
0	275
0	0
37	1594
88	1676
0	733
0	125
2	209
9	219
0	13
0	26
0	0
12	76
0	33
0	22
1	72
0	41
0	35
1	12
0	44
0	30
2	4
0	24
0	29
1	22
0	21
2	3
0	6
1	10
1	7
0	0
0	6
0	11
0	11
0	10
0	0
